,id,name,slug,powerstats_intelligence,powerstats_strength,powerstats_speed,powerstats_durability,powerstats_power,powerstats_combat,appearance_gender,appearance_race,appearance_height,appearance_weight,appearance_eyeColor,appearance_hairColor,biography_fullName,biography_alterEgos,biography_aliases,biography_placeOfBirth,biography_firstAppearance,biography_publisher,biography_alignment,work_occupation,work_base,connections_groupAffiliation,connections_relatives,images_xs,images_sm,images_md,images_lg
521,676,Triplicate Girl,676-triplicate-girl,63,10,23,42,44,42,Female,,"[""5'6"", '168 cm']","['130 lb', '59 kg']",Purple,Brown,Luornu Durgo,No alter egos found.,"['Duo Damsel', 'Una', 'Triad']",-,Teen Titans/Legion Special #1,DC Comics,good,-,"Earth, 31st century",Legion of Super-Heroes,-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/676-triplicate-girl.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/676-triplicate-girl.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/676-triplicate-girl.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/676-triplicate-girl.jpg
522,677,Triton,677-triton,56,63,50,65,35,55,Male,Inhuman,"[""6'2"", '188 cm']","['190 lb', '86 kg']",Green,No Hair,Triton,No alter egos found.,['-'],"Island of Attilan, Atlantic Ocean","Fantastic Four #45 (December, 1965)",Marvel Comics,good,-,-,"Inhuman Royal Family, Universal Inhumans, Royal Guard, New Inhuman Elite; formerly Shi'ar Army Elite Corps & Imperial Guard[citation needed], Namor's Deep Six","Mander, Azur (parents, deceased), Karnak (brother, deceased), Magnar, Zeta (paternal grandparents), Kobar, La (maternal grandparents), Rynda (paternal aunt), Ambur (maternal aunt) ,Black Bolt, Maximus, Medusa, Crystal (cousins)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/677-triton.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/677-triton.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/677-triton.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/677-triton.jpg
523,678,Two-Face,678-two-face,88,10,12,14,9,28,Male,,"[""6'0"", '183 cm']","['182 lb', '82 kg']",-,-,Harvey Dent,No alter egos found.,['Apollo'],-,-,DC Comics,bad,Reformed criminal; former district attorney,-,-,"Duela Dent (Daughter), Gilda Dent (Wife), Poison Ivy (Fianc?e), Rachel Dawes (Girlfriend)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/678-two-face.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/678-two-face.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/678-two-face.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/678-two-face.jpg
524,679,Ultragirl,679-ultragirl,50,80,35,70,35,80,Female,,"[""5'6"", '168 cm']","['233 lb', '105 kg']",Blue,Blond,Tsu-Zana,No alter egos found.,"['Suzy Sherman', 'Ultra-Girl']",-,-,Marvel Comics,good,Model,-,"Initiative, New Warriors",Toby Sherman (father),https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/679-ultragirl.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/679-ultragirl.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/679-ultragirl.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/679-ultragirl.jpg
525,680,Ultron,680-ultron,88,83,42,100,100,64,Male,Android,"[""6'9"", '206 cm']","['735 lb', '331 kg']",Red,-,Ultron,No alter egos found.,"['Crimson Cowl', 'Great Devil', 'Great Ultron', 'Iron Man', 'Mark', 'Omega', 'Ultimate Ultron', 'Ultron-5 (and hundreds of other sequential numerical designations)', 'Ultron Mark Twelve', 'Ho Yinsen']","Created in Cresskill, New Jersey","Avengers #54 (July, 1968)",Marvel Comics,bad,"Mass murderer, scientist, would-be world conqueror, ruler of Phalanx",-,"Phalanx; formerly Sons of Yinsen, Lethal Legion, Masters of Evil","Hank Pym (Yellowjacket, creator, ""father""), Janet Van Dyne (Wasp, regarded by Ultron as ""mother"" due to marriage to Pym), Jocasta (creation, former mate), Alkhema (creation, former mate, deactivated), Vision (creation, ""son""), Victor Mancha (creation, son), Rex (creation, pet, deactivated), Robos & Bio-Synthezoids (creations of Alkhema, ""grandchildren"";, destroyed); Simon Williams (Wonder Man), Eric Williams (Grim Reaper) & Wanda Maximoff (Scarlet Witch), all regarded by Ultron as part of his ""extended family"" due to their familial connections with the Vision",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/680-ultron.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/680-ultron.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/680-ultron.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/680-ultron.jpg
526,681,Utgard-Loki,681-utgard-loki,50,80,23,84,85,64,Male,Frost Giant,"[""50'0"", '15.2 meters']","['128000 lb', '58 tons']",Blue,White,,No alter egos found.,['-'],Jotunheim,-,Marvel Comics,bad,Monarch,-,Giants of Jotunheim,-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/681-utgard-loki.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/681-utgard-loki.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/681-utgard-loki.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/681-utgard-loki.jpg
527,685,Vanisher,685-vanisher,63,10,75,56,61,42,Male,,"[""5'5"", '165 cm']","['175 lb', '79 kg']",Green,No Hair,,No alter egos found.,['Telford Porter'],"Boston, Massachusetts",X-Men (Vol 1) #2,Marvel Comics,bad,"Professional criminal, former subversive","former) Factor Three headquarters, Europe; Beat Street Club, New York City","(former) Outer Circle of Enforcers II, Factor Three, Fallen Angels",-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/685-vanisher.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/685-vanisher.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/685-vanisher.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/685-vanisher.jpg
528,686,Vegeta,686-vegeta,81,100,92,95,100,100,Male,Saiyan,"[""5'6"", '168 cm']","['163 lb', '73 kg']",-,Black,Vegeta,No alter egos found.,"['Prince Vegeta', 'The Saiyan Prince', 'The Prince of all Saiyans', 'Majin Vegeta', 'Bejiita', 'Bejiita no Ouji', 'Vejita', 'Vegita', 'Captain Vegeta', 'Vegeta-Sama', 'Makita (Hebrew dub)', 'Bezita (Malaysian dub)', 'Super Vegeta']",-,Dragon Ball #17,Shueisha,bad,-,-,-,-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/686-vegeta.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/686-vegeta.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/686-vegeta.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/686-vegeta.jpg
529,687,Venom,687-venom,75,57,65,84,86,84,Male,Symbiote,"[""6'3"", '191 cm']","['260 lb', '117 kg']",Blue,Strawberry Blond,Eddie Brock,"Anti-Venom, Toxin",['-'],"New York, New York","(as alien costume) Secret Wars #8, (behind the scenes) Web of Spider-Man #18, (actual appearance) Amazing Spider-Man #300",Anti-Venom,bad,"Vigilante; former journalist for the Daily Globe, government operative","New York, New York",Sinister Six (formerly),"Eddie Brock: Carl Brock (father), Jamie Brock (mother), Anne Weying (She-Venom, ex wife, deceased); Venom symbiote: Carnage (bonded to Cletus Kasidy, 1st generation offspring), five forced offspring - one independant (bonded to Donna, last name unrevealed, 1st generation offspring), four forming a composite symbiote (Hybrid (bonded to Scott Washington, 1st generation offspring), Toxin (bonded to Patrick Mulligan, 2nd generation offspring)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/687-venom.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/687-venom.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/687-venom.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/687-venom.jpg
530,688,Venom II,688-venom-ii,50,57,47,70,54,56,Male,,"[""5'9"", '175 cm']","['110 lb', '50 kg']",Brown,Black,Angelo Fortunato,No alter egos found.,['-'],-,Marvel Knights Spider-Man #7 (2005),Marvel Comics,bad,-,-,-,"Vincente Paolo Fortunato (father), unidentified mother (deceased), Giacomo Fortunato (Jimmy-Six, brother), Anna Fortunato (sister), Mary Fortunato (sister-in-law), James Fortunato (nephew), other unidentified neices or nephews",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/688-venom-ii.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/688-venom-ii.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/688-venom-ii.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/688-venom-ii.jpg
531,689,Venom III,689-venom-iii,63,73,35,90,73,56,Male,Symbiote,"[""7'6"", '229 cm']","['742 lb', '334 kg']",Brown,Brown,MacDonald Gargan,Scorpion,['Scorpion'],-,(As Gargan) Amazing Spider-Man #19 (1964); (as Scorpion) Amazing Spider-Man #20 (1965); (as Venom) Marvel Knights: Spider-Man #10 (2005),Scorpion,bad,"Government operative; former professional criminal, private eye",-,"Thunderbolts; formerly (as Scorpion) Masters of Evil, ""Spider-Man Revenge League""; (as Venom) Sinister Twelve",-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/689-venom-iii.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/689-venom-iii.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/689-venom-iii.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/689-venom-iii.jpg
532,690,Venompool,690-venompool,69,57,63,100,100,100,Male,Symbiote,"[""7'5"", '226 cm']","['- lb', '0 kg']",-,-,Wade Wilson,"Deadpool, Evil Deadpool",['Deadpool'],-,"What If? Iron Man: Demon in an Armor #1 (February, 2011)",Deadpool,-,Conqueror; Adventurer,-,-,-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/690-venompool.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/690-venompool.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/690-venompool.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/690-venompool.jpg
533,692,Vibe,692-vibe,50,10,17,30,99,30,Male,Human,"[""5'10"", '178 cm']","['157 lb', '71 kg']",Brown,Black,Cisco Ramon,No alter egos found.,['-'],-,The New 52: FCBD Special Edition #1,DC Comics,good,-,-,-,"Rapture (Armando Ramon, brother), Dante Ramon (brother)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/692-vibe.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/692-vibe.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/692-vibe.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/692-vibe.jpg
534,693,Vindicator,693-vindicator,63,63,53,64,58,70,Female,Human,"[""5'5"", '165 cm']","['120 lb', '54 kg']",Green,Red,Heather Hudson,Vindicator II,['Guardian'],"Calgary, Alberta, Canada","X-Men #139 (November, 1980)",Vindicator II,good,"former secretary, researcher","Ottawa, Canada",Alpha Flight,"Guardian, husband",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/693-vindicator.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/693-vindicator.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/693-vindicator.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/693-vindicator.jpg
535,696,Violet Parr,696-violet-parr,56,9,13,50,79,15,Female,Human,"[""4'6"", '137 cm']","['90 lb', '41 kg']",Violet,Black,Violet Parr,No alter egos found.,"['Vi (nickname)', 'The Queen of the Unseen', 'Invisagirl (InvisaVi)']",-,"The Incredibles (Movies, 2004)",Dark Horse Comics,good,-,-,"Incredible Family, National Supers Agency","Robert Parr (Mr Incredible, father), Helen Parr (Elastigirl, mother), Dashiel Parr(Dash, brother), Jack-jack (brother)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/696-violet-parr.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/696-violet-parr.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/696-violet-parr.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/696-violet-parr.jpg
536,697,Vision,697-vision,100,72,54,95,100,70,Male,Android,"[""6'3"", '191 cm']","['300 lb', '135 kg']",Gold,No Hair,Vision,"Anti-Vision, Vision II",['Victor Shade'],-,"Avengers Vol.1 #57, Young Avengers # 4",Anti-Vision,good,-,"Mobile. Formerly Avengers Mansion, New York City and Avengers Compound","Young Avengers, formerly; Avengers, West Coast Avengers, Defenders, Queen's Vengeance","Wanda Maximoff (Scarlet Witch, ex-wife), Thomas Shepherd (Speed, son), William Kaplan (Wiccan, son), Ultron (""father""), Henry Pym (Ant-Man, ""grandfather""), Pietro Maximoff (Quicksilver, ex-brother-in-law), Erik Magnus Lensher (Magneto, ex-father-in-law), Jocasta (fellow creation, ""sister""), Simon Williams (Wonder Man, ""brother""), Victor Mancha (fellow creation, half brother), Alkhema (fellow creation, ""stepmother"")",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/697-vision.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/697-vision.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/697-vision.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/697-vision.jpg
537,699,Vixen,699-vixen,50,38,50,50,62,25,Female,Human,"[""5'9"", '175 cm']","['140 lb', '63 kg']",Amber,Black,Mari McCabe,No alter egos found.,['-'],Zambesi,"Action Comics #521 (July, 1981)",DC Comics,good,Former Model,-,"Formerly Suicide Squad, Checkmate, Ultramarines, Birds of Prey, Justice League of America","Reverend Richard Jiwe (father, deceased), Jeanne-Mari Jiwe (mother, deceased), General Mustapha Maksai (uncle, deceased), Tantu (ancestor)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/699-vixen.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/699-vixen.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/699-vixen.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/699-vixen.jpg
538,701,Vulture,701-vulture,75,22,42,25,26,30,Male,Human,"[""5'11"", '180 cm']","['175 lb', '79 kg']",Brown,No Hair,Adrian Toomes,No alter egos found.,['-'],"Staten Island, New York City",Amazing Spider-Man #2,Marvel Comics,bad,Professional criminal; formerly electronics engineer,-,"Formerly Sinister Twelve, Sinister Six","Marcus (brother, possibly deceased), Malachi Toomes (nephew, deceased), Valeria Toomes (daughter), unnamed son, Ramona (daughter-in-law), unnamed grandson",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/701-vulture.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/701-vulture.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/701-vulture.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/701-vulture.jpg
539,702,Walrus,702-walrus,50,28,8,50,11,20,Male,Human,"[""6'0"", '183 cm']","['360 lb', '162 kg']",Blue,Black,Hubert Carpent,No alter egos found.,['-'],"Brooklyn, New York","Defenders #131 (May, 1984)",Marvel Comics,bad,Cab driver,-,-,Humbert Carpenter (uncle),https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/702-walrus.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/702-walrus.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/702-walrus.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/702-walrus.jpg
540,703,War Machine,703-war-machine,63,80,63,100,100,85,Male,Human,"[""6'1"", '185 cm']","['210 lb', '95 kg']",Brown,Brown,James Rupert Rhodes,No alter egos found.,"['Rhodey', 'Iron Man', 'Jim Rhodes']","Philadelphia, Pennsylvania",Iron Man #118 (1979),Marvel Comics,good,"Initiative instructor, adventurer, government agent; formerly: Sentinel Squad O*N*E combat instructor, soldier, pilot",-,"Initiative; formerly: Sentinel Squad O*N*E, Office of National Emergency (O*N*E), Crew, Secret Defenders, Worldwatch, Stark Enterprises, Force Works, West Coast Avengers, U.S. Marine Corps","David Rhodes (father), Roberta Rhodes (mother), Jeanette Rhodes (sister, deceased), Josh (uncle, last name unrevealed), unnamed alleged son",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/703-war-machine.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/703-war-machine.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/703-war-machine.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/703-war-machine.jpg
541,705,Warlock,705-warlock,88,36,79,95,71,95,Male,,"[""6'2'"", '188 cm']","['240 lb', '108 kg']",Red,Blond,Adam Warlock,No alter egos found.,"['Him', '(in an alternate future) the Magus']","The Beehive, Shard Island, Atlantic Ocean",Fantastic Four #66,Marvel Comics,good,"Avenger, savior of worlds","Counter-Earth, later mobile","Infinity Watch, (as the Magus) head of Universal Church of Truth in an alternate future",-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/705-warlock.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/705-warlock.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/705-warlock.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/705-warlock.jpg
542,706,Warp,706-warp,38,10,23,28,85,50,Male,,"[""5'8"", '173 cm']","['148 lb', '67 kg']",Brown,Black,Emil LaSalle,No alter egos found.,['-'],-,The New Teen Titans #14 (December 1981),DC Comics,bad,-,-,"Brotherhood of Evil, The Society",-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/706-warp.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/706-warp.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/706-warp.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/706-warp.jpg
543,707,Warpath,707-warpath,38,72,47,70,26,84,Male,Mutant,"[""7'2"", '218 cm']","['350 lb', '158 kg']",Brown,Black,James Proudstar,Thunderbird II,['Thunderbird'],"Camp Verde, Arizona","New Mutants #16 (June, 1984)",Thunderbird II,good,Adventurer,-,"X-Men (Team Cyclops), Security Recon; formerly X-Force (Strike Team), X-Corporation, X-Force, New Mutants, Hellions","Thunderbird (John Proudstar, brother, deceased), Maria Proudstar (mother, deceased), Neal Proudstar (father, deceased)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/707-warpath.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/707-warpath.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/707-warpath.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/707-warpath.jpg
544,708,Wasp,708-wasp,63,17,58,52,29,42,Female,Human,"[""5'4"", '163 cm']","['110 lb', '50 kg']",Blue,Auburn,Janet Van Dyne,No alter egos found.,['Pixie'],"Cresskill, New Jersey",TALES TO ASTONISH #44,Marvel Comics,good,"Adventurer, fashion designer, independently wealthy socialite",Avengers Mansion,Avengers,"Vernon Van Dyne (father, deceased), unnamed mother (deceased), Henry ""Hank"" Pym (ex-husband)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/708-wasp.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/708-wasp.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/708-wasp.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/708-wasp.jpg
545,709,Watcher,709-watcher,100,80,67,89,100,56,Male,,"['-', '0 cm']","['- lb', '0 kg']",-,-,Uatu,No alter egos found.,['-'],-,"Fantastic Four #13 (April, 1963)",Marvel Comics,good,-,-,"The Watchers, Friend and Ally of the Fantastic Four, among other Earth heroes","Ikor (father); Aron (nephew); Qyre, Zoma (cousins)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/709-watcher.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/709-watcher.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/709-watcher.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/709-watcher.jpg
546,711,White Canary,711-white-canary,63,7,33,15,49,90,Female,Human,"['-', '0 cm']","['- lb', '0 kg']",Brown,Black,,No alter egos found.,"['Silk Sister', 'Sara Lance']",-,Birds of Prey #1,DC Comics,bad,-,-,-,-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/711-white-canary.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/711-white-canary.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/711-white-canary.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/711-white-canary.jpg
547,713,Wildfire,713-wildfire,50,32,23,100,77,42,Male,,"['-', '0 cm']","['- lb', '0 kg']",-,-,Drake Burroughs,No alter egos found.,"['ERG-1', ""Atom'x"", 'Randall Burroughs', 'Jahr-Drake Nigle']",-,-,DC Comics,good,-,-,Legion of Super-Heroes,-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/713-wildfire.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/713-wildfire.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/713-wildfire.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/713-wildfire.jpg
